Inst_Name,Course_name,Alloted_Cat,Quota,Institute Type,First Rank,Last Rank,City
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,8161.0,22481.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,22680.0,34042.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,22714.0,28274.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,26790.0,38130.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,28226.0,36247.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,GEN,JEE-Based,Govt/GIA,901725.0,902237.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,EWS,JEE-Based,Govt/GIA,904475.0,904475.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,910214.0,914584.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,ST,JEE-Based,Govt/GIA,915888.0,915888.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,SC,JEE-Based,Govt/GIA,922271.0,922271.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING - TFWS,TFWs,GUJCET_Rank,Govt/GIA,5541.0,13608.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING - TFWS,TFWs,JEE-Based,Govt/GIA,904651.0,904651.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,"ELECTRONICS & COMMUNICATION
ENGINEERING",GEN,GUJCET_Rank,Govt/GIA,4956.0,15447.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,"ELECTRONICS & COMMUNICATION
ENGINEERING",EWS,GUJCET_Rank,Govt/GIA,15582.0,17644.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,"ELECTRONICS & COMMUNICATION
ENGINEERING",SEBC,GUJCET_Rank,Govt/GIA,15787.0,26657.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,"ELECTRONICS & COMMUNICATION
ENGINEERING",SC,GUJCET_Rank,Govt/GIA,27949.0,38025.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,"ELECTRONICS & COMMUNICATION
ENGINEERING",ST,GUJCET_Rank,Govt/GIA,37206.0,37206.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,"ELECTRONICS & COMMUNICATION
ENGINEERING",GEN,JEE-Based,Govt/GIA,901330.0,901804.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,"ELECTRONICS & COMMUNICATION
ENGINEERING",EWS,JEE-Based,Govt/GIA,902469.0,902469.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,"ELECTRONICS & COMMUNICATION
ENGINEERING",SEBC,JEE-Based,Govt/GIA,905017.0,907081.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,"ELECTRONICS & COMMUNICATION
ENGINEERING",SC,JEE-Based,Govt/GIA,908612.0,908612.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,"ELECTRONICS & COMMUNICATION
ENGINEERING",ST,JEE-Based,Govt/GIA,928122.0,928122.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,"ELECTRONICS & COMMUNICATION
ENGINEERING - TFWS",TFWs,GUJCET_Rank,Govt/GIA,3407.0,7533.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,"ELECTRONICS & COMMUNICATION
ENGINEERING - TFWS",TFWs,JEE-Based,Govt/GIA,901827.0,901827.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ENVIRONMENTAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,8226.0,37851.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ENVIRONMENTAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,37853.0,37853.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ENVIRONMENTAL ENGINEERING,GEN,JEE-Based,Govt/GIA,904699.0,904699.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ENVIRONMENTAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,926679.0,926679.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ENVIRONMENTAL ENGINEERING,ST,JEE-Based,Govt/GIA,930472.0,930472.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,2562.0,21423.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,21603.0,33361.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,21790.0,24760.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,22832.0,38594.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,27329.0,38431.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,33147.0,33147.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,GEN,JEE-Based,Govt/GIA,901684.0,903599.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,905965.0,910070.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,ESM,JEE-Based,Govt/GIA,913410.0,913410.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,ST,JEE-Based,Govt/GIA,921160.0,921160.0,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING - TFWS,TFWs,GUJCET_Rank,Govt/GIA,264.0,9619.0,SURAT
"DR. SUBHASH UNIVERSITY, SCHOOL OF ENGINEERING & TECHNOLOGY, JUNAGADH",CIVIL ENGINEERING,GEN,GUJCET_Rank,Self-Finance,25717.0,25717.0,JUNAGADH
"DR. SUBHASH UNIVERSITY, SCHOOL OF ENGINEERING & TECHNOLOGY, JUNAGADH",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET_Rank,Self-Finance,11538.0,36321.0,JUNAGADH
"DR. SUBHASH UNIVERSITY, SCHOOL OF ENGINEERING & TECHNOLOGY, JUNAGADH",INFORMATION TECHNOLOGY,GEN,GUJCET_Rank,Self-Finance,9660.0,31681.0,JUNAGADH
"DR. V.R. GODHANIA COLLEGE OF ENGG. & TECH., PORBANDAR",COMPUTER ENGINEERING,GEN,GUJCET_Rank,Self-Finance,21615.0,29241.0,PORBANDAR
"ENGGINERING COLLEGE, TUWA, GODHARA",CIVIL ENGINEERING,GEN,GUJCET_Rank,Self-Finance,30114.0,30456.0,GODHARA
"ENGGINERING COLLEGE, TUWA, GODHARA",COMPUTER ENGINEERING,GEN,GUJCET_Rank,Self-Finance,20960.0,38820.0,GODHARA
"ENGGINERING COLLEGE, TUWA, GODHARA",MECHANICAL ENGINEERING,GEN,GUJCET_Rank,Self-Finance,27857.0,27857.0,GODHARA
"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY, AHMEDABAD",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET_Rank,Self-Finance,4700.0,13069.0,AHMEDABAD
"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY, AHMEDABAD",COMPUTER SCIENCE & ENGINEERING,SEBC,GUJCET_Rank,Self-Finance,13739.0,30083.0,AHMEDABAD
"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY, AHMEDABAD",COMPUTER SCIENCE & ENGINEERING,EWS,GUJCET_Rank,Self-Finance,14357.0,17334.0,AHMEDABAD
"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY, AHMEDABAD",COMPUTER SCIENCE & ENGINEERING,SC,GUJCET_Rank,Self-Finance,15242.0,26576.0,AHMEDABAD
"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY, AHMEDABAD",COMPUTER SCIENCE & ENGINEERING,ESM,GUJCET_Rank,Self-Finance,35919.0,35919.0,AHMEDABAD
"FACULTY OF ENGINEERING & TECHNOLOGY- GLS UNIVERSITY, AHMEDABAD","COMPUTER SCIENCE & ENGINEERING -
TFWS",TFWs,GUJCET_Rank,Self-Finance,2991.0,5598.0,AHMEDABAD
"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY, BAKROL, VADODARA","ARTIFICIAL INTELLIGENCE AND DATA
SCIENCE",GEN,GUJCET_Rank,Self-Finance,12793.0,38839.0,VADODARA
"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY, BAKROL, VADODARA",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET_Rank,Self-Finance,6580.0,35687.0,VADODARA
"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY, BAKROL, VADODARA",COMPUTER SCIENCE & ENGINEERING,EWS,GUJCET_Rank,Self-Finance,36150.0,36150.0,VADODARA
"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY, BAKROL, VADODARA",COMPUTER SCIENCE & ENGINEERING,SEBC,GUJCET_Rank,Self-Finance,37482.0,37988.0,VADODARA
"FACULTY OF ENGINEERING & TECHNOLOGY- SIGMA UNIVERSITY, BAKROL, VADODARA",CYBER SECURITY,GEN,GUJCET_Rank,Self-Finance,21783.0,37911.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU) (SFI), VADODARA",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET_Rank,Self-Finance,598.0,1671.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU) (SFI), VADODARA",COMPUTER SCIENCE & ENGINEERING,EWS,GUJCET_Rank,Self-Finance,1676.0,1788.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU) (SFI), VADODARA",COMPUTER SCIENCE & ENGINEERING,SEBC,GUJCET_Rank,Self-Finance,1850.0,2618.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU) (SFI), VADODARA",COMPUTER SCIENCE & ENGINEERING,SC,GUJCET_Rank,Self-Finance,3479.0,6444.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU) (SFI), VADODARA",COMPUTER SCIENCE & ENGINEERING,ST,GUJCET_Rank,Self-Finance,5180.0,27346.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU) (SFI), VADODARA",COMPUTER SCIENCE & ENGINEERING,ESM,GUJCET_Rank,Self-Finance,8055.0,8055.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU) (SFI), VADODARA","COMPUTER SCIENCE & ENGINEERING -
TFWS",TFWs,GUJCET_Rank,Self-Finance,750.0,834.5,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,222.0,2964.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,3303.0,4104.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,3517.0,4890.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,6665.0,8137.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,7914.0,20375.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,GEN-PH,GUJCET_Rank,Govt/GIA,13093.0,13093.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,17341.0,17341.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,GEN,JEE-Based,Govt/GIA,900196.0,900196.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,902967.0,902967.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING - TFWS,TFWs,GUJCET_Rank,Govt/GIA,1474.0,1958.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,2405.0,13173.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,13391.0,16847.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,13764.0,20293.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,14299.0,28774.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,14530.0,27181.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,19836.0,19836.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,GEN,JEE-Based,Govt/GIA,901511.0,902242.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,SEBC,JEE-Based,Govt/GIA,905429.0,907138.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,ST,JEE-Based,Govt/GIA,905729.0,905729.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,SC,JEE-Based,Govt/GIA,907131.0,907131.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING - TFWS,TFWs,GUJCET_Rank,Govt/GIA,732.0,5403.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING - TFWS,TFWs,JEE-Based,Govt/GIA,903764.0,903764.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL IRRIGATION WATER MANAGEMENT,GEN,GUJCET_Rank,Govt/GIA,14663.0,37978.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL IRRIGATION WATER MANAGEMENT,GEN,JEE-Based,Govt/GIA,904192.0,918687.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL IRRIGATION WATER MANAGEMENT,SEBC,JEE-Based,Govt/GIA,921064.0,921064.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,73.0,761.5,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",COMPUTER SCIENCE & ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,763.0,848.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",COMPUTER SCIENCE & ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,937.0,1467.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",COMPUTER SCIENCE & ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,1874.0,1874.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",COMPUTER SCIENCE & ENGINEERING,SC,GUJCET_Rank,Govt/GIA,2361.0,3339.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",COMPUTER SCIENCE & ENGINEERING,ST,GUJCET_Rank,Govt/GIA,3533.0,12257.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",COMPUTER SCIENCE & ENGINEERING,GEN-PH,GUJCET_Rank,Govt/GIA,6815.0,22096.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",COMPUTER SCIENCE & ENGINEERING,ST-PH,GUJCET_Rank,Govt/GIA,24046.0,24046.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",COMPUTER SCIENCE & ENGINEERING,GEN,JEE-Based,Govt/GIA,900002.0,900002.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",COMPUTER SCIENCE & ENGINEERING,EWS,JEE-Based,Govt/GIA,900058.0,900058.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",COMPUTER SCIENCE & ENGINEERING,SEBC,JEE-Based,Govt/GIA,900195.0,900195.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",COMPUTER SCIENCE & ENGINEERING,ST,JEE-Based,Govt/GIA,903733.0,903733.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA","COMPUTER SCIENCE & ENGINEERING -
TFWS",TFWs,GUJCET_Rank,Govt/GIA,176.0,394.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,963.0,6848.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,7416.0,8784.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,7497.0,12153.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,9316.0,14467.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,15192.0,34959.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,GEN-PH,JEE-Based,Govt/GIA,902600.0,902600.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,902700.0,902700.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,ESM,JEE-Based,Govt/GIA,909395.0,909395.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,ST,JEE-Based,Govt/GIA,914399.0,914399.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING - TFWS,TFWs,GUJCET_Rank,Govt/GIA,458.0,5064.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING - TFWS,TFWs,JEE-Based,Govt/GIA,901050.0,901050.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRONICS ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,1099.0,3148.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRONICS ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,3238.0,4062.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRONICS ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,4016.0,6430.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRONICS ENGINEERING,SC,GUJCET_Rank,Govt/GIA,9309.0,13103.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRONICS ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,14568.5,14568.5,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRONICS ENGINEERING,ST,GUJCET_Rank,Govt/GIA,21360.0,21360.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRONICS ENGINEERING,GEN,JEE-Based,Govt/GIA,900101.0,900101.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRONICS ENGINEERING,SEBC,JEE-Based,Govt/GIA,901069.0,901069.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRONICS ENGINEERING-TFWS,TFWs,GUJCET_Rank,Govt/GIA,1543.0,2033.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,1991.0,6607.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,6638.0,10110.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,6724.0,8104.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,9115.0,15258.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,10822.0,10822.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,19906.0,38269.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,GEN,JEE-Based,Govt/GIA,900354.0,900376.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,EWS,JEE-Based,Govt/GIA,901905.0,901905.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,902185.0,902185.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,SC,JEE-Based,Govt/GIA,904244.0,904244.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING - TFWS,TFWs,GUJCET_Rank,Govt/GIA,1261.0,2999.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA","METALLURGICAL AND MATERIALS
ENGINEERING",GEN,GUJCET_Rank,Govt/GIA,5248.0,21625.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA","METALLURGICAL AND MATERIALS
ENGINEERING",EWS,GUJCET_Rank,Govt/GIA,22027.0,32286.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA","METALLURGICAL AND MATERIALS
ENGINEERING",SEBC,GUJCET_Rank,Govt/GIA,22878.0,38755.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA","METALLURGICAL AND MATERIALS
ENGINEERING",SC,GUJCET_Rank,Govt/GIA,25770.0,33802.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA","METALLURGICAL AND MATERIALS
ENGINEERING",GEN,JEE-Based,Govt/GIA,903061.0,903061.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA","METALLURGICAL AND MATERIALS
ENGINEERING",ST,JEE-Based,Govt/GIA,928025.0,928025.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",METALLURGICAL AND MATERIALS ENGINEERING - TFWS,TFWs,GUJCET_Rank,Govt/GIA,11420.0,13615.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",TEXTILE ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,10582.0,33644.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",TEXTILE ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,33966.0,37145.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",TEXTILE ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,34849.0,38713.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",TEXTILE ENGINEERING,GEN,JEE-Based,Govt/GIA,902093.0,902093.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",TEXTILE ENGINEERING,EWS,JEE-Based,Govt/GIA,911926.0,911926.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",TEXTILE PROCESSING,GEN,GUJCET_Rank,Govt/GIA,34036.0,34036.0,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",TEXTILE PROCESSING,GEN,JEE-Based,Govt/GIA,909517.0,929319.0,VADODARA
