Inst_Name,Course_name,Alloted_Cat,Quota,Institute Type,First Rank,Last Rank,City
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",HONS. IN ICT WITH MINOR IN COMPUTATIONAL SCIENCE (CS),GEN,GUJCET_Rank,Self-Finance,8,57,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",HONS. IN ICT WITH MINOR IN COMPUTATIONAL SCIENCE (CS),SEBC,GUJCET_Rank,Self-Finance,63,136,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR","HONS. IN ICT WITH MINOR IN COMPUTATIONAL
SCIENCE (CS)",EWS,GUJCET_Rank,Self-Finance,65,80,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR","HONS. IN ICT WITH MINOR IN COMPUTATIONAL
SCIENCE (CS)",SC,GUJCET_Rank,Self-Finance,178,191,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR","HONS. IN ICT WITH MINOR IN COMPUTATIONAL
SCIENCE (CS)",ST,GUJCET_Rank,Self-Finance,513,3377,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",HONS. IN ICT WITH MINOR IN COMPUTATIONAL SCIENCE (CS),GEN-PH,GUJCET_Rank,Self-Finance,8779,8779,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR","HONS. IN ICT WITH MINOR IN COMPUTATIONAL
SCIENCE (CS) - TFWS",TFWS,GUJCET_Rank,Self-Finance,4,13,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,GEN,GUJCET_Rank,Self-Finance,14,131,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,EWS,GUJCET_Rank,Self-Finance,132,149,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,SEBC,GUJCET_Rank,Self-Finance,138,319,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,SC,GUJCET_Rank,Self-Finance,394,695,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,ST,GUJCET_Rank,Self-Finance,522,8551,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,ESM,GUJCET_Rank,Self-Finance,2174,2174,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,GEN-PH,GUJCET_Rank,Self-Finance,15429,15429,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR",INFORMATION & COMMUNICATION TECHNOLOGY,SEBC-PH,GUJCET_Rank,Self-Finance,35633,35633,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR","INFORMATION & COMMUNICATION TECHNOLOGY -
TFWS",TFWS,GUJCET_Rank,Self-Finance,3,36,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",MATHEMATICS AND COMPUTING,GEN,GUJCET_Rank,Self-Finance,5,67,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR",MATHEMATICS AND COMPUTING,EWS,GUJCET_Rank,Self-Finance,71,79,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR",MATHEMATICS AND COMPUTING,SC,GUJCET_Rank,Self-Finance,77,77,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR",MATHEMATICS AND COMPUTING,SEBC,GUJCET_Rank,Self-Finance,99,171,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",MATHEMATICS AND COMPUTING,ST,GUJCET_Rank,Self-Finance,1292,1629,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR",MATHEMATICS AND COMPUTING,GEN-PH,GUJCET_Rank,Self-Finance,28729,28729,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR",MATHEMATICS AND COMPUTING - TFWS,TFWS,GUJCET_Rank,Self-Finance,1,2,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR","ELECTRONICS ENGINEERING (VLSI DESIGN AND
TECHNOLOGY)",GEN,GUJCET_Rank,Self-Finance,95,199,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),EWS,GUJCET_Rank,Self-Finance,217,217,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH., GANDHINAGAR",ELECTRONICS ENGINEERING (VLSI DESIGN AND TECHNOLOGY),SEBC,GUJCET_Rank,Self-Finance,365,397,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR","ELECTRONICS ENGINEERING (VLSI DESIGN AND
TECHNOLOGY)",SC,GUJCET_Rank,Self-Finance,1022,1022,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR","ELECTRONICS ENGINEERING (VLSI DESIGN AND
TECHNOLOGY)",ST,GUJCET_Rank,Self-Finance,5169,10527,GANDHINAGAR
"DHIRUBHAI AMBANI INSTITUTE OF INFO. & COMM. TECH.,
GANDHINAGAR","ELECTRONICS ENGINEERING (VLSI DESIGN AND
TECHNOLOGY) - TFW",TFWS,GUJCET_Rank,Self-Finance,49,56,GANDHINAGAR
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",CIVIL ENGINEERING,GEN,GUJCET_Rank,Self-Finance,9050,36294,ANAND
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",COMPUTER ENGINEERING,GEN,GUJCET_Rank,Self-Finance,10145,30552,ANAND
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",COMPUTER ENGINEERING,SC,GUJCET_Rank,Self-Finance,30672,31655,ANAND
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",COMPUTER ENGINEERING,EWS,GUJCET_Rank,Self-Finance,30726,32172,ANAND
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",COMPUTER ENGINEERING,SEBC,GUJCET_Rank,Self-Finance,35874,38881,ANAND
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",ELECTRICAL ENGINEERING,GEN,GUJCET_Rank,Self-Finance,30938,33977,ANAND
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",INFORMATION TECHNOLOGY,GEN,GUJCET_Rank,Self-Finance,11249,38735,ANAND
"DR. JIVRAJ MEHTA INSTITUTE OF TECHNOLOGY, ANAND",MECHANICAL ENGINEERING,GEN,GUJCET_Rank,Self-Finance,24638,35276,ANAND
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,441,25920,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,26657,38917,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,27073,38745,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,27491,37685,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,28111,38105,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,GEN,All India_Rank,Govt/GIA,901356,904192,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,EWS,All India_Rank,Govt/GIA,908029,908029,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,ST,All India_Rank,Govt/GIA,908327,908327,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,SC,All India_Rank,Govt/GIA,910418,910418,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING,SEBC,All India_Rank,Govt/GIA,917650,918091,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,CIVIL ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,6210,14403,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,673,3736,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,3758,4523,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,4316,6187,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,SC,GUJCET_Rank,Govt/GIA,7528,14789,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,ST,GUJCET_Rank,Govt/GIA,12009,24126,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,12255,12255,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,GEN,All India_Rank,Govt/GIA,900357,900401,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,SEBC,All India_Rank,Govt/GIA,901250,901250,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING,ST,All India_Rank,Govt/GIA,905849,905849,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,COMPUTER ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,647,2264,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,8024,25709,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,25736,34707,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,26133,36827,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,31393,38292,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,35803,36247,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,GEN,All India_Rank,Govt/GIA,902169,902996,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,EWS,All India_Rank,Govt/GIA,904475,904475,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,SEBC,All India_Rank,Govt/GIA,907081,909478,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,ST,All India_Rank,Govt/GIA,915888,915888,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING,SC,All India_Rank,Govt/GIA,922271,922271,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,3216,13530,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRICAL ENGINEERING - TFWS,TFWS,All India_Rank,Govt/GIA,904651,904651,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ENVIRONMENTAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,16458,38865,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ENVIRONMENTAL ENGINEERING,GEN,All India_Rank,Govt/GIA,904906,930935,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,2562,24241,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,24737,31395,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,24808,36710,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,27329,36435,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,31819,38594,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,GEN,All India_Rank,Govt/GIA,901684,903327,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,SEBC,All India_Rank,Govt/GIA,905965,907795,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,ESM,All India_Rank,Govt/GIA,920430,920430,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING,ST,All India_Rank,Govt/GIA,921160,921160,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,MECHANICAL ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,4009,13182,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,4956,17391,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,17420,20697,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,20282,35344,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING,SC,GUJCET_Rank,Govt/GIA,28595,38025,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING,ST,GUJCET_Rank,Govt/GIA,37206,38014,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING,GEN,All India_Rank,Govt/GIA,901617,901998,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING,EWS,All India_Rank,Govt/GIA,902469,902469,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,All India_Rank,Govt/GIA,905017,905814,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING,SC,All India_Rank,Govt/GIA,908612,908612,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING,ST,All India_Rank,Govt/GIA,926737,926737,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,"ELECTRONICS & COMMUNICATION ENGINEERING -
TFWS",TFWS,GUJCET_Rank,Govt/GIA,5022,9348,SURAT
DR. S & S.S.GHANDHI GOVERNMENT ENGINEERING COLLEGE SURAT,ELECTRONICS & COMMUNICATION ENGINEERING - TFWS,TFWS,All India_Rank,Govt/GIA,901784,901784,SURAT
"DR. SUBHASH UNIVERSITY, SCHOOL OF ENGINEERING &
TECHNOLOGY, JUNAGADH",CIVIL ENGINEERING,GEN,GUJCET_Rank,Self-Finance,25717,25717,JUNAGADH
"DR. SUBHASH UNIVERSITY, SCHOOL OF ENGINEERING &
TECHNOLOGY, JUNAGADH",INFORMATION TECHNOLOGY,GEN,GUJCET_Rank,Self-Finance,12702,19848,JUNAGADH
"DR. SUBHASH UNIVERSITY, SCHOOL OF ENGINEERING &
TECHNOLOGY, JUNAGADH",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET_Rank,Self-Finance,6907,35938,JUNAGADH
"DR. V.R. GODHANIA COLLEGE OF ENGG. & TECH., PORBANDAR",COMPUTER ENGINEERING,GEN,GUJCET_Rank,Self-Finance,21615,22572,PORBANDAR
"ENGGINERING COLLEGE, TUWA, GODHARA",CIVIL ENGINEERING,GEN,GUJCET_Rank,Self-Finance,30114,30456,GODHARA
"ENGGINERING COLLEGE, TUWA, GODHARA",COMPUTER ENGINEERING,GEN,GUJCET_Rank,Self-Finance,7882,38820,GODHARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,2405,16642,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,17014,23940,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,17019,21191,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,17026,35517,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,19159,32262,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,27857,27857,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,GEN,All India_Rank,Govt/GIA,901511,902803,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,ST,All India_Rank,Govt/GIA,905729,905729,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,EWS,All India_Rank,Govt/GIA,906186,906186,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,SEBC,All India_Rank,Govt/GIA,906708,907431,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING,SC,All India_Rank,Govt/GIA,912603,912603,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,5175,10154,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CIVIL ENGINEERING - TFWS,TFWS,All India_Rank,Govt/GIA,903764,903764,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,963,9217,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,9276,11640,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,9316,18416,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,9447,17754,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,15192,38094,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,19407,19407,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,GEN,All India_Rank,Govt/GIA,900363,900363,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,GEN-PH,All India_Rank,Govt/GIA,902600,902600,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,SEBC,All India_Rank,Govt/GIA,902700,903047,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,ESM,All India_Rank,Govt/GIA,910123,910123,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING,ST,All India_Rank,Govt/GIA,918168,918168,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,3408,6046,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRICAL ENGINEERING - TFWS,TFWS,All India_Rank,Govt/GIA,901344,901344,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,1405,8671,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,8681,11137,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,8825,15081,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,9115,22234,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,10822,24548,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,GEN-PH,GUJCET_Rank,Govt/GIA,13093,13093,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,28173,38269,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,GEN,All India_Rank,Govt/GIA,900376,900679,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,EWS,All India_Rank,Govt/GIA,902205,902205,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,SEBC,All India_Rank,Govt/GIA,902699,902869,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,SC,All India_Rank,Govt/GIA,906041,906041,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING,ST,All India_Rank,Govt/GIA,920195,920195,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",MECHANICAL ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,1334,3984,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,222,3018,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,EWS,GUJCET_Rank,Govt/GIA,3303,4028,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,3588,5275,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,ST,GUJCET_Rank,Govt/GIA,4866,23202,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,SC,GUJCET_Rank,Govt/GIA,6665,7782,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,ESM,GUJCET_Rank,Govt/GIA,20925,20925,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,GEN,All India_Rank,Govt/GIA,900196,900196,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING,SEBC,All India_Rank,Govt/GIA,902537,902537,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",CHEMICAL ENGINEERING - TFWS,TFWS,GUJCET_Rank,Govt/GIA,1261,1502,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRONICS ENGINEERING,GEN,GUJCET_Rank,Govt/GIA,1099,3047,VADODARA
"FACULTY OF TECHNOLOGY & ENGINEERING(MSU), VADODARA",ELECTRONICS ENGINEERING,SEBC,GUJCET_Rank,Govt/GIA,3469,7059,VADODARA
